YEAR,MO,DA,HR,LAT,LON,CO201500,CO01500,TEMP
2015,9,24,0,56.980,1.082.520,0.1005E-06,0.0000E+00,48
2015,9,24,0,57.980,1.082.520,0.0000E+00,0.6250E-08,48
2015,9,24,0,58.480,1.082.520,0.0000E+00,0.6250E-08,48
2015,9,24,0,58.980,1.082.520,0.5027E-07,0.6251E-08,48
2015,9,24,0,59.480,1.082.520,0.5028E-07,0.0000E+00,48
2015,9,24,0,59.980,1.082.520,0.1006E-06,0.0000E+00,48
2015,9,24,0,60.480,1.082.520,0.4526E-07,0.1751E-07,48
2015,9,24,0,61.480,1.082.520,0.5030E-07,0.6254E-08,48
2015,9,24,0,61.980,1.082.520,0.5030E-07,0.6254E-08,48
2015,9,24,0,62.480,1.082.520,0.0000E+00,0.1251E-07,48
2015,9,24,0,62.980,1.082.520,0.0000E+00,0.6255E-08,48
2015,9,24,0,63.480,1.082.520,0.5032E-07,0.0000E+00,48
2015,9,24,0,63.980,1.082.520,0.5032E-07,0.1877E-07,48
2015,9,24,0,64.480,1.082.520,0.5033E-07,0.1752E-07,48
2015,9,24,0,64.980,1.082.520,0.3020E-06,0.0000E+00,48
2015,9,24,0,65.480,1.082.520,0.5033E-07,0.0000E+00,48
2015,9,24,0,65.980,1.082.520,0.0000E+00,0.5633E-08,48
2015,9,24,0,67.480,1.082.520,0.0000E+00,0.6261E-08,48
2015,9,24,0,56.980,1.083.020,0.5026E-07,0.1250E-07,48
2015,9,24,0,58.480,1.083.020,0.0000E+00,0.6250E-08,48
2015,9,24,0,58.980,1.083.020,0.1005E-06,0.6251E-08,48
2015,9,24,0,59.480,1.083.020,0.0000E+00,0.6251E-08,48
2015,9,24,0,59.980,1.083.020,0.1508E-06,0.0000E+00,48
2015,9,24,0,60.480,1.083.020,0.9052E-07,0.1813E-07,48
2015,9,24,0,60.980,1.083.020,0.0000E+00,0.5627E-08,48
2015,9,24,0,61.480,1.083.020,0.0000E+00,0.1251E-07,48
2015,9,24,0,61.980,1.083.020,0.5030E-07,0.1251E-07,48
2015,9,24,0,62.480,1.083.020,0.0000E+00,0.1251E-07,48
2015,9,24,0,62.980,1.083.020,0.0000E+00,0.6255E-08,48
2015,9,24,0,63.980,1.083.020,0.2013E-06,0.6257E-08,48
2015,9,24,0,64.480,1.083.020,0.0000E+00,0.2440E-07,48
2015,9,24,0,64.980,1.083.020,0.1510E-06,0.0000E+00,48
2015,9,24,0,65.480,1.083.020,0.5033E-07,0.0000E+00,48
2015,9,24,0,66.480,1.083.020,0.0000E+00,0.1127E-07,48
2015,9,24,0,67.480,1.083.020,0.0000E+00,0.1252E-07,48
2015,9,24,0,56.980,1.083.520,0.0000E+00,0.6249E-08,48
2015,9,24,0,58.480,1.083.520,0.0000E+00,0.1250E-07,48
2015,9,24,0,58.980,1.083.520,0.5028E-07,0.0000E+00,48
2015,9,24,0,59.480,1.083.520,0.0000E+00,0.6251E-08,48
2015,9,24,0,59.980,1.083.520,0.1509E-06,0.0000E+00,48
2015,9,24,0,60.480,1.083.520,0.4526E-07,0.6253E-08,48
2015,9,24,0,60.980,1.083.520,0.0000E+00,0.5628E-08,48
2015,9,24,0,61.480,1.083.520,0.0000E+00,0.6254E-08,48
2015,9,24,0,61.980,1.083.520,0.1006E-06,0.0000E+00,48
2015,9,24,0,62.480,1.083.520,0.0000E+00,0.1876E-07,48
2015,9,24,0,62.980,1.083.520,0.0000E+00,0.1251E-07,48
2015,9,24,0,63.980,1.083.520,0.1006E-06,0.0000E+00,48
2015,9,24,0,64.480,1.083.520,0.0000E+00,0.4255E-07,48
2015,9,24,0,64.980,1.083.520,0.2517E-06,0.6258E-08,48
2015,9,24,0,65.480,1.083.520,0.1510E-06,0.0000E+00,48
2015,9,24,0,66.480,1.083.520,0.0000E+00,0.1127E-07,48
2015,9,24,0,67.980,1.083.520,0.0000E+00,0.6261E-08,48
2015,9,24,0,56.980,1.084.020,0.0000E+00,0.1250E-07,48
2015,9,24,0,58.480,1.084.020,0.0000E+00,0.6250E-08,48
2015,9,24,0,58.980,1.084.020,0.5028E-07,0.0000E+00,48
2015,9,24,0,59.480,1.084.020,0.5028E-07,0.1250E-07,48
2015,9,24,0,59.980,1.084.020,0.5028E-07,0.0000E+00,48
2015,9,24,0,60.480,1.084.020,0.1911E-06,0.6253E-08,48
2015,9,24,0,60.980,1.084.020,0.0000E+00,0.1751E-07,48
2015,9,24,0,61.980,1.084.020,0.5030E-07,0.1251E-07,48
2015,9,24,0,62.480,1.084.020,0.5030E-07,0.6255E-08,48
2015,9,24,0,62.980,1.084.020,0.0000E+00,0.1251E-07,48
2015,9,24,0,63.980,1.084.020,0.1510E-06,0.0000E+00,48
2015,9,24,0,64.480,1.084.020,0.5032E-07,0.1815E-07,48
2015,9,24,0,64.980,1.084.020,0.0000E+00,0.6258E-08,48
2015,9,24,0,65.480,1.084.020,0.1510E-06,0.0000E+00,48
2015,9,24,0,66.480,1.084.020,0.0000E+00,0.5634E-08,48
2015,9,24,0,67.980,1.084.020,0.0000E+00,0.1252E-07,48
2015,9,24,0,57.480,1.084.520,0.0000E+00,0.1250E-07,48
2015,9,24,0,58.980,1.084.520,0.0000E+00,0.1250E-07,48
2015,9,24,0,59.480,1.084.520,0.5028E-07,0.6251E-08,48
2015,9,24,0,60.480,1.084.520,0.1509E-06,0.0000E+00,48
2015,9,24,0,60.980,1.084.520,0.4526E-07,0.1188E-07,48
2015,9,24,0,61.980,1.084.520,0.0000E+00,0.6254E-08,48
2015,9,24,0,62.480,1.084.520,0.5031E-07,0.0000E+00,48
2015,9,24,0,62.980,1.084.520,0.0000E+00,0.1251E-07,48
2015,9,24,0,63.480,1.084.520,0.0000E+00,0.6256E-08,48
2015,9,24,0,64.480,1.084.520,0.1510E-06,0.3066E-07,48
2015,9,24,0,64.980,1.084.520,0.0000E+00,0.1815E-07,48
2015,9,24,0,65.480,1.084.520,0.1007E-06,0.0000E+00,48
2015,9,24,0,65.980,1.084.520,0.5034E-07,0.0000E+00,48
2015,9,24,0,66.980,1.084.520,0.0000E+00,0.1127E-07,48
2015,9,24,0,67.980,1.084.520,0.0000E+00,0.6262E-08,48
2015,9,24,0,57.480,1.085.020,0.0000E+00,0.6249E-08,48
2015,9,24,0,58.980,1.085.020,0.0000E+00,0.1250E-07,48
2015,9,24,0,59.480,1.085.020,0.1006E-06,0.6252E-08,48
2015,9,24,0,59.980,1.085.020,0.0000E+00,0.6252E-08,48
2015,9,24,0,60.480,1.085.020,0.1509E-06,0.0000E+00,48
2015,9,24,0,60.980,1.085.020,0.9052E-07,0.1251E-07,48
2015,9,24,0,61.480,1.085.020,0.0000E+00,0.1126E-07,48
2015,9,24,0,61.980,1.085.020,0.0000E+00,0.6254E-08,48
2015,9,24,0,62.980,1.085.020,0.0000E+00,0.1251E-07,48
2015,9,24,0,63.480,1.085.020,0.0000E+00,0.1251E-07,48
2015,9,24,0,64.480,1.085.020,0.1510E-06,0.6257E-08,48
2015,9,24,0,64.980,1.085.020,0.0000E+00,0.1815E-07,48
2015,9,24,0,65.480,1.085.020,0.5034E-07,0.0000E+00,48
2015,9,24,0,65.980,1.085.020,0.5034E-07,0.0000E+00,48
2015,9,24,0,66.980,1.085.020,0.0000E+00,0.5634E-08,48
2015,9,24,0,67.980,1.085.020,0.0000E+00,0.1252E-07,48
2015,9,24,0,57.480,1.085.520,0.0000E+00,0.1250E-07,48
2015,9,24,0,58.980,1.085.520,0.0000E+00,0.6251E-08,48
2015,9,24,0,59.480,1.085.520,0.5028E-07,0.0000E+00,48
2015,9,24,0,59.980,1.085.520,0.0000E+00,0.6252E-08,48
2015,9,24,0,60.480,1.085.520,0.1509E-06,0.0000E+00,48
2015,9,24,0,60.980,1.085.520,0.4526E-07,0.6253E-08,48
2015,9,24,0,61.480,1.085.520,0.0000E+00,0.1751E-07,48
2015,9,24,0,61.980,1.085.520,0.0000E+00,0.1251E-07,48
2015,9,24,0,62.980,1.085.520,0.0000E+00,0.1251E-07,48
2015,9,24,0,63.480,1.085.520,0.0000E+00,0.6256E-08,48
2015,9,24,0,64.480,1.085.520,0.1510E-06,0.6257E-08,48
2015,9,24,0,64.980,1.085.520,0.0000E+00,0.3630E-07,48
2015,9,24,0,65.480,1.085.520,0.0000E+00,0.6258E-08,48
2015,9,24,0,65.980,1.085.520,0.1007E-06,0.0000E+00,48
2015,9,24,0,67.980,1.085.520,0.0000E+00,0.6262E-08,48
2015,9,24,0,57.980,1.086.020,0.0000E+00,0.6249E-08,48
2015,9,24,0,58.980,1.086.020,0.0000E+00,0.6251E-08,48
2015,9,24,0,59.480,1.086.020,0.0000E+00,0.6251E-08,48
2015,9,24,0,59.980,1.086.020,0.1006E-06,0.1250E-07,48
2015,9,24,0,60.480,1.086.020,0.5029E-07,0.0000E+00,48
2015,9,24,0,60.980,1.086.020,0.1911E-06,0.0000E+00,48
2015,9,24,0,61.480,1.086.020,0.0000E+00,0.1188E-07,48
2015,9,24,0,62.480,1.086.020,0.0000E+00,0.1251E-07,48
2015,9,24,0,63.480,1.086.020,0.0000E+00,0.1877E-07,48
2015,9,24,0,64.480,1.086.020,0.1510E-06,0.0000E+00,48
2015,9,24,0,64.980,1.086.020,0.0000E+00,0.2441E-07,48
2015,9,24,0,65.480,1.086.020,0.0000E+00,0.6258E-08,48
2015,9,24,0,65.980,1.086.020,0.1007E-06,0.0000E+00,48
2015,9,24,0,68.480,1.086.020,0.0000E+00,0.1252E-07,48
2015,9,24,0,57.980,1.086.520,0.0000E+00,0.6249E-08,48
2015,9,24,0,59.480,1.086.520,0.0000E+00,0.6251E-08,48
2015,9,24,0,59.980,1.086.520,0.5028E-07,0.6252E-08,48
2015,9,24,0,60.980,1.086.520,0.2012E-06,0.0000E+00,48
2015,9,24,0,61.480,1.086.520,0.4527E-07,0.1251E-07,48
2015,9,24,0,61.980,1.086.520,0.0000E+00,0.5629E-08,48
2015,9,24,0,62.480,1.086.520,0.0000E+00,0.6255E-08,48
2015,9,24,0,63.480,1.086.520,0.0000E+00,0.1251E-07,48
2015,9,24,0,63.980,1.086.520,0.0000E+00,0.6256E-08,48
2015,9,24,0,64.980,1.086.520,0.1007E-06,0.2378E-07,48
2015,9,24,0,65.480,1.086.520,0.0000E+00,0.6258E-08,48
2015,9,24,0,65.980,1.086.520,0.5034E-07,0.0000E+00,48
2015,9,24,0,68.480,1.086.520,0.0000E+00,0.6262E-08,48
2015,9,24,0,59.480,1.087.020,0.0000E+00,0.1250E-07,48
2015,9,24,0,59.980,1.087.020,0.1006E-06,0.6252E-08,48
2015,9,24,0,60.480,1.087.020,0.0000E+00,0.6252E-08,48
2015,9,24,0,60.980,1.087.020,0.1006E-06,0.0000E+00,48
2015,9,24,0,61.480,1.087.020,0.9053E-07,0.6254E-08,48
2015,9,24,0,62.480,1.087.020,0.0000E+00,0.1251E-07,48
2015,9,24,0,63.480,1.087.020,0.0000E+00,0.6256E-08,48
2015,9,24,0,63.980,1.087.020,0.0000E+00,0.6256E-08,48
2015,9,24,0,64.980,1.087.020,0.5033E-07,0.6258E-08,48
2015,9,24,0,65.480,1.087.020,0.0000E+00,0.1815E-07,48
2015,9,24,0,66.480,1.087.020,0.1007E-06,0.0000E+00,48
2015,9,24,0,68.480,1.087.020,0.0000E+00,0.1252E-07,48
2015,9,24,0,59.480,1.087.520,0.0000E+00,0.6252E-08,48
2015,9,24,0,59.980,1.087.520,0.5028E-07,0.0000E+00,48
2015,9,24,0,60.480,1.087.520,0.0000E+00,0.6252E-08,48
2015,9,24,0,60.980,1.087.520,0.1509E-06,0.0000E+00,48
2015,9,24,0,61.480,1.087.520,0.9556E-07,0.0000E+00,48
2015,9,24,0,62.480,1.087.520,0.0000E+00,0.6255E-08,48
2015,9,24,0,63.480,1.087.520,0.0000E+00,0.1251E-07,48
2015,9,24,0,64.980,1.087.520,0.5033E-07,0.1252E-07,48
2015,9,24,0,65.480,1.087.520,0.0000E+00,0.1752E-07,48
2015,9,24,0,68.480,1.087.520,0.0000E+00,0.6262E-08,48
2015,9,24,0,60.480,1.088.020,0.1006E-06,0.1250E-07,48
2015,9,24,0,60.980,1.088.020,0.5029E-07,0.0000E+00,48
2015,9,24,0,61.480,1.088.020,0.1911E-06,0.0000E+00,48
2015,9,24,0,62.980,1.088.020,0.0000E+00,0.1251E-07,48
2015,9,24,0,63.480,1.088.020,0.0000E+00,0.6256E-08,48
2015,9,24,0,65.480,1.088.020,0.0000E+00,0.2441E-07,48
2015,9,24,0,60.480,1.088.520,0.1006E-06,0.1251E-07,48
2015,9,24,0,61.480,1.088.520,0.1509E-06,0.0000E+00,48
2015,9,24,0,61.980,1.088.520,0.4527E-07,0.0000E+00,48
2015,9,24,0,62.980,1.088.520,0.0000E+00,0.6255E-08,48
2015,9,24,0,63.980,1.088.520,0.0000E+00,0.1251E-07,48
2015,9,24,0,65.480,1.088.520,0.0000E+00,0.2378E-07,48
2015,9,24,0,65.980,1.088.520,0.0000E+00,0.6259E-08,48
2015,9,24,0,60.980,1.089.020,0.0000E+00,0.6253E-08,48
2015,9,24,0,61.480,1.089.020,0.1509E-06,0.0000E+00,48
2015,9,24,0,61.980,1.089.020,0.9054E-07,0.0000E+00,48
2015,9,24,0,62.980,1.089.020,0.0000E+00,0.1251E-07,48
2015,9,24,0,65.480,1.089.020,0.0000E+00,0.1189E-07,48
2015,9,24,0,60.980,1.089.520,0.0000E+00,0.1251E-07,48
2015,9,24,0,61.480,1.089.520,0.1006E-06,0.0000E+00,48
2015,9,24,0,61.980,1.089.520,0.9054E-07,0.0000E+00,48
2015,9,24,0,62.980,1.089.520,0.0000E+00,0.6256E-08,48
2015,9,24,0,65.480,1.089.520,0.0000E+00,0.1252E-07,48
2015,9,24,0,65.980,1.089.520,0.0000E+00,0.1127E-07,48
2015,9,24,0,61.980,1.090.020,0.1006E-06,0.0000E+00,48
2015,9,24,0,62.980,1.090.020,0.0000E+00,0.6256E-08,48
2015,9,24,0,63.480,1.090.020,0.0000E+00,0.6256E-08,48
2015,9,24,0,65.480,1.090.020,0.0000E+00,0.6259E-08,48
2015,9,24,0,65.980,1.090.020,0.0000E+00,0.5633E-08,48
2015,9,24,0,65.480,1.090.520,0.0000E+00,0.1252E-07,48
2015,9,24,0,65.980,1.090.520,0.0000E+00,0.1127E-07,48
2015,9,24,0,65.980,1.091.020,0.0000E+00,0.1189E-07,48
2015,9,24,0,65.980,1.091.520,0.0000E+00,0.5633E-08,48
2015,9,24,3,41.480,1.014.520,0.0000E+00,0.5611E-08,51
2015,9,24,3,41.980,1.014.520,0.0000E+00,0.1122E-07,51
2015,9,24,3,38.480,1.015.020,0.0000E+00,0.1246E-07,51
2015,9,24,3,38.980,1.015.020,0.0000E+00,0.1870E-07,51
2015,9,24,3,39.480,1.015.020,0.0000E+00,0.1246E-07,51
2015,9,24,3,42.980,1.015.020,0.0000E+00,0.1122E-07,51
2015,9,24,3,43.480,1.015.020,0.0000E+00,0.1122E-07,51
2015,9,24,3,39.480,1.015.520,0.0000E+00,0.6233E-08,51
2015,9,24,3,39.980,1.015.520,0.0000E+00,0.1870E-07,51
2015,9,24,3,40.480,1.015.520,0.0000E+00,0.1870E-07,51
2015,9,24,3,40.980,1.015.520,0.0000E+00,0.6233E-08,51
2015,9,24,3,40.980,1.016.020,0.0000E+00,0.1247E-07,51
2015,9,24,3,41.480,1.016.020,0.0000E+00,0.2494E-07,51
2015,9,24,3,41.980,1.016.020,0.0000E+00,0.6234E-08,51
2015,9,24,3,49.980,1.019.020,0.5020E-07,0.0000E+00,51
2015,9,24,3,50.480,1.019.020,0.5020E-07,0.0000E+00,51
2015,9,24,3,50.480,1.019.520,0.1004E-06,0.0000E+00,51
2015,9,24,3,50.980,1.019.520,0.1004E-06,0.0000E+00,51
2015,9,24,3,51.480,1.019.520,0.1004E-06,0.0000E+00,51
2015,9,24,3,41.480,1.020.020,0.5014E-07,0.0000E+00,51
2015,9,24,3,41.980,1.020.020,0.1003E-06,0.0000E+00,51
2015,9,24,3,42.480,1.020.020,0.1003E-06,0.0000E+00,51
2015,9,24,3,51.480,1.020.020,0.5021E-07,0.0000E+00,51
2015,9,24,3,51.980,1.020.020,0.2009E-06,0.0000E+00,51
2015,9,24,3,52.480,1.020.020,0.5022E-07,0.0000E+00,51
2015,9,24,3,42.480,1.020.520,0.5015E-07,0.0000E+00,51
2015,9,24,3,42.980,1.020.520,0.1504E-06,0.0000E+00,51
2015,9,24,3,43.480,1.020.520,0.1505E-06,0.0000E+00,51
2015,9,24,3,43.980,1.020.520,0.1003E-06,0.0000E+00,51
2015,9,24,3,52.480,1.020.520,0.1004E-06,0.0000E+00,51
2015,9,24,3,52.980,1.020.520,0.2511E-06,0.0000E+00,51
2015,9,24,3,53.480,1.020.520,0.1004E-06,0.0000E+00,51
2015,9,24,3,43.980,1.021.020,0.5016E-07,0.0000E+00,51
2015,9,24,3,44.480,1.021.020,0.1505E-06,0.0000E+00,51
2015,9,24,3,44.980,1.021.020,0.1003E-06,0.0000E+00,51
2015,9,24,3,45.480,1.021.020,0.0000E+00,0.6237E-08,51
2015,9,24,3,45.980,1.021.020,0.0000E+00,0.1871E-07,51
2015,9,24,3,46.480,1.021.020,0.0000E+00,0.6238E-08,51
2015,9,24,3,53.480,1.021.020,0.2511E-06,0.0000E+00,51
2015,9,24,3,53.980,1.021.020,0.1005E-06,0.0000E+00,51
2015,9,24,3,41.480,1.021.520,0.5014E-07,0.0000E+00,51
2015,9,24,3,41.980,1.021.520,0.1003E-06,0.0000E+00,51
2015,9,24,3,42.480,1.021.520,0.5014E-07,0.0000E+00,51
2015,9,24,3,45.480,1.021.520,0.1505E-06,0.0000E+00,51
2015,9,24,3,45.980,1.021.520,0.1505E-06,0.0000E+00,51
2015,9,24,3,46.480,1.021.520,0.0000E+00,0.1871E-07,51
2015,9,24,3,46.980,1.021.520,0.0000E+00,0.2495E-07,51
2015,9,24,3,42.480,1.022.020,0.5015E-07,0.0000E+00,51
2015,9,24,3,42.980,1.022.020,0.1504E-06,0.0000E+00,51
2015,9,24,3,43.480,1.022.020,0.1003E-06,0.0000E+00,51
2015,9,24,3,43.980,1.022.020,0.1003E-06,0.0000E+00,51
2015,9,24,3,44.480,1.022.020,0.0000E+00,0.1247E-07,51
2015,9,24,3,44.980,1.022.020,0.0000E+00,0.1247E-07,51
2015,9,24,3,46.480,1.022.020,0.2007E-06,0.0000E+00,51
2015,9,24,3,46.980,1.022.020,0.0000E+00,0.3119E-07,51
2015,9,24,3,47.480,1.022.020,0.0000E+00,0.1248E-07,51
2015,9,24,3,39.480,1.022.520,0.0000E+00,0.2493E-07,51
2015,9,24,3,39.980,1.022.520,0.0000E+00,0.1870E-07,51
2015,9,24,3,43.980,1.022.520,0.5016E-07,0.0000E+00,51
2015,9,24,3,44.480,1.022.520,0.1505E-06,0.0000E+00,51
2015,9,24,3,44.980,1.022.520,0.1505E-06,0.6237E-08,51
2015,9,24,3,45.480,1.022.520,0.0000E+00,0.1247E-07,51
2015,9,24,3,45.980,1.022.520,0.0000E+00,0.1248E-07,51
2015,9,24,3,46.480,1.022.520,0.0000E+00,0.1248E-07,51
2015,9,24,3,47.480,1.022.520,0.0000E+00,0.1248E-07,51
2015,9,24,3,47.980,1.022.520,0.0000E+00,0.3120E-07,51
2015,9,24,3,50.980,1.022.520,0.0000E+00,0.6242E-08,51
2015,9,24,3,53.480,1.022.520,0.0000E+00,0.1686E-07,51
2015,9,24,3,55.480,1.022.520,0.5024E-07,0.0000E+00,51
2015,9,24,3,40.480,1.023.020,0.0000E+00,0.1247E-07,51
2015,9,24,3,40.980,1.023.020,0.0000E+00,0.1870E-07,51
2015,9,24,3,41.480,1.023.020,0.0000E+00,0.1870E-07,51
2015,9,24,3,45.480,1.023.020,0.1003E-06,0.0000E+00,51
2015,9,24,3,45.980,1.023.020,0.1505E-06,0.0000E+00,51
2015,9,24,3,46.480,1.023.020,0.5017E-07,0.6238E-08,51
2015,9,24,3,46.980,1.023.020,0.0000E+00,0.1248E-07,51
2015,9,24,3,47.480,1.023.020,0.0000E+00,0.1872E-07,51
2015,9,24,3,47.980,1.023.020,0.0000E+00,0.3744E-07,51
2015,9,24,3,51.480,1.023.020,0.0000E+00,0.1249E-07,51
2015,9,24,3,51.980,1.023.020,0.0000E+00,0.1249E-07,51
2015,9,24,3,52.480,1.023.020,0.0000E+00,0.6244E-08,51
2015,9,24,3,53.980,1.023.020,0.0000E+00,0.1686E-07,51
2015,9,24,3,54.480,1.023.020,0.0000E+00,0.2248E-07,51
2015,9,24,3,55.980,1.023.020,0.5025E-07,0.0000E+00,51
2015,9,24,3,41.980,1.023.520,0.0000E+00,0.1870E-07,51
2015,9,24,3,42.480,1.023.520,0.0000E+00,0.1870E-07,51
2015,9,24,3,46.480,1.023.520,0.1003E-06,0.0000E+00,51
2015,9,24,3,46.980,1.023.520,0.1505E-06,0.0000E+00,51
2015,9,24,3,47.980,1.023.520,0.0000E+00,0.1248E-07,51
2015,9,24,3,48.480,1.023.520,0.0000E+00,0.3120E-07,51
2015,9,24,3,48.980,1.023.520,0.0000E+00,0.2496E-07,51
2015,9,24,3,52.480,1.023.520,0.5022E-07,0.1249E-07,51
2015,9,24,3,52.980,1.023.520,0.1004E-06,0.6244E-08,51
2015,9,24,3,53.480,1.023.520,0.1005E-06,0.6245E-08,51
2015,9,24,3,54.480,1.023.520,0.0000E+00,0.2811E-07,51
2015,9,24,3,54.980,1.023.520,0.0000E+00,0.3935E-07,51
2015,9,24,3,42.480,1.024.020,0.0000E+00,0.6235E-08,51
2015,9,24,3,42.980,1.024.020,0.0000E+00,0.1871E-07,51
2015,9,24,3,43.480,1.024.020,0.0000E+00,0.6235E-08,51
2015,9,24,3,48.980,1.024.020,0.0000E+00,0.3744E-07,51
2015,9,24,3,49.480,1.024.020,0.0000E+00,0.1872E-07,51
2015,9,24,3,51.480,1.024.020,0.0000E+00,0.6243E-08,51
2015,9,24,3,51.980,1.024.020,0.0000E+00,0.1249E-07,51
2015,9,24,3,52.480,1.024.020,0.0000E+00,0.6244E-08,51
2015,9,24,3,53.480,1.024.020,0.5023E-07,0.1873E-07,51
2015,9,24,3,53.980,1.024.020,0.1507E-06,0.3123E-07,51
2015,9,24,3,54.480,1.024.020,0.1507E-06,0.2498E-07,51
2015,9,24,3,54.980,1.024.020,0.0000E+00,0.5122E-07,51
2015,9,24,3,43.480,1.024.520,0.0000E+00,0.1247E-07,51
2015,9,24,3,43.980,1.024.520,0.0000E+00,0.1247E-07,51
2015,9,24,3,49.480,1.024.520,0.0000E+00,0.1248E-07,51
2015,9,24,3,52.480,1.024.520,0.0000E+00,0.6244E-08,51
2015,9,24,3,52.980,1.024.520,0.0000E+00,0.1873E-07,51
2015,9,24,3,53.480,1.024.520,0.0000E+00,0.1873E-07,51
2015,9,24,3,54.480,1.024.520,0.0000E+00,0.6246E-08,51
2015,9,24,3,54.980,1.024.520,0.3014E-06,0.4997E-07,51
2015,9,24,3,55.480,1.024.520,0.1005E-06,0.1874E-07,51
2015,9,24,3,55.980,1.024.520,0.0000E+00,0.6247E-08,51
2015,9,24,3,53.980,1.025.020,0.0000E+00,0.1874E-07,51
2015,9,24,3,54.480,1.025.020,0.0000E+00,0.1249E-07,51
2015,9,24,3,54.980,1.025.020,0.0000E+00,0.6246E-08,51
2015,9,24,3,55.480,1.025.020,0.5024E-07,0.0000E+00,51
2015,9,24,3,55.980,1.025.020,0.1507E-06,0.1250E-07,51
2015,9,24,3,56.480,1.025.020,0.5025E-07,0.2499E-07,51
2015,9,24,3,54.980,1.025.520,0.0000E+00,0.1249E-07,51
2015,9,24,3,55.480,1.025.520,0.0000E+00,0.1249E-07,51
2015,9,24,3,56.480,1.025.520,0.1005E-06,0.0000E+00,51
2015,9,24,3,56.980,1.025.520,0.1508E-06,0.0000E+00,51
2015,9,24,3,55.980,1.026.020,0.0000E+00,0.6248E-08,51
2015,9,24,3,56.480,1.026.020,0.0000E+00,0.6248E-08,51
2015,9,24,3,50.480,1.026.520,0.1355E-06,0.0000E+00,51
2015,9,24,3,50.980,1.026.520,0.4518E-07,0.0000E+00,51
2015,9,24,3,56.480,1.026.520,0.0000E+00,0.1250E-07,51
2015,9,24,3,56.980,1.026.520,0.0000E+00,0.1875E-07,51
2015,9,24,3,57.480,1.026.520,0.0000E+00,0.1875E-07,51
2015,9,24,3,57.980,1.026.520,0.5027E-07,0.0000E+00,51
2015,9,24,3,58.480,1.026.520,0.2011E-06,0.0000E+00,51
2015,9,24,3,58.980,1.026.520,0.5027E-07,0.0000E+00,51
2015,9,24,3,50.980,1.027.020,0.2711E-06,0.0000E+00,51
2015,9,24,3,51.480,1.027.020,0.1356E-06,0.0000E+00,51
2015,9,24,3,57.480,1.027.020,0.0000E+00,0.1250E-07,51
2015,9,24,3,57.980,1.027.020,0.0000E+00,0.1875E-07,51
2015,9,24,3,58.480,1.027.020,0.0000E+00,0.6250E-08,51
2015,9,24,3,58.980,1.027.020,0.1508E-06,0.0000E+00,51
2015,9,24,3,59.480,1.027.020,0.1508E-06,0.0000E+00,51
2015,9,24,3,51.480,1.027.520,0.4519E-07,0.0000E+00,51
2015,9,24,3,51.980,1.027.520,0.1356E-06,0.0000E+00,51
2015,9,24,3,52.480,1.027.520,0.1356E-06,0.0000E+00,51
2015,9,24,3,56.980,1.027.520,0.1508E-06,0.0000E+00,51
2015,9,24,3,57.480,1.027.520,0.1508E-06,0.0000E+00,51
2015,9,24,3,58.480,1.027.520,0.0000E+00,0.2500E-07,51
2015,9,24,3,58.980,1.027.520,0.0000E+00,0.6250E-08,51
2015,9,24,3,59.480,1.027.520,0.5028E-07,0.0000E+00,51
2015,9,24,3,59.980,1.027.520,0.2011E-06,0.0000E+00,51
2015,9,24,3,52.980,1.028.020,0.9040E-07,0.0000E+00,51
2015,9,24,3,53.480,1.028.020,0.2260E-06,0.0000E+00,51
2015,9,24,3,57.980,1.028.020,0.1508E-06,0.0000E+00,51
2015,9,24,3,58.480,1.028.020,0.1005E-06,0.0000E+00,51
2015,9,24,3,58.980,1.028.020,0.0000E+00,0.1875E-07,51
2015,9,24,3,59.480,1.028.020,0.0000E+00,0.1250E-07,51
2015,9,24,3,60.480,1.028.020,0.2011E-06,0.0000E+00,51
2015,9,24,3,60.980,1.028.020,0.5029E-07,0.0000E+00,51
2015,9,24,3,27.480,1.028.520,0.5007E-07,0.0000E+00,51
2015,9,24,3,27.980,1.028.520,0.1502E-06,0.0000E+00,51
2015,9,24,3,58.480,1.028.520,0.1508E-06,0.0000E+00,51
2015,9,24,3,58.980,1.028.520,0.1508E-06,0.0000E+00,51
2015,9,24,3,59.980,1.028.520,0.0000E+00,0.1876E-07,51
2015,9,24,3,60.480,1.028.520,0.0000E+00,0.6252E-08,51
2015,9,24,3,60.980,1.028.520,0.1006E-06,0.0000E+00,51
2015,9,24,3,61.480,1.028.520,0.1509E-06,0.0000E+00,51
2015,9,24,3,27.980,1.029.020,0.5007E-07,0.0000E+00,51
2015,9,24,3,28.480,1.029.020,0.1001E-06,0.0000E+00,51
2015,9,24,3,28.980,1.029.020,0.1001E-06,0.0000E+00,51
2015,9,24,3,29.480,1.029.020,0.1001E-06,0.0000E+00,51
2015,9,24,3,29.980,1.029.020,0.1002E-06,0.0000E+00,51
2015,9,24,3,30.480,1.029.020,0.1002E-06,0.0000E+00,51
2015,9,24,3,30.980,1.029.020,0.1002E-06,0.0000E+00,51
2015,9,24,3,31.480,1.029.020,0.5008E-07,0.0000E+00,51
2015,9,24,3,53.480,1.029.020,0.0000E+00,0.6245E-08,51
2015,9,24,3,53.980,1.029.020,0.0000E+00,0.6245E-08,51
2015,9,24,3,56.480,1.029.020,0.0000E+00,0.1250E-07,51
